SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark,Display
7007,11,W111647321251695-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29483338,76.48308344,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7008,11,W111647021573821-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29489319,76.48306735,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7009,11,W111646721895947-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29484224,76.48298219,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7010,11,W111646422218073-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29480079,76.48305159,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7011,11,W111646122540199-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29483275,76.48314916,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7012,11,W111645822862325-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29484161,76.48302577,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7013,11,W111645523184451-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29482737,76.48320749,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7014,11,W111645223506577-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29484129,76.48328561,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7015,11,W111644923828703-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29497863,76.48325309,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7016,11,W111644624150829-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29550076,76.48313876,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7017,11,W111644324472955-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29546817,76.48325946,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7018,11,W111644024795081-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29578556,76.48333725,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7019,11,W111643725117207-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29569189,76.48310658,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7020,11,W111643425439333-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29593745,76.48340799,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7021,11,W111643125761459-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29608934,76.48318704,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7022,11,W111642826083585-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29627509,76.48280717,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7023,11,W111642526405711-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29641022,76.48258019,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7024,11,W111642226727837-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29638395,76.48271162,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7025,11,W111641927049963-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29627193,76.48253862,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7026,11,W111641627372089-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29658616,76.48277398,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7027,11,W111641327694215-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29666337,76.48295805,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7028,11,W111641028016341-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29652761,76.48315586,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7029,11,W111640728338467-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29655166,76.48404267,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7030,11,W111640428660593-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29603713,76.48445271,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7031,11,W111640128982719-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29575392,76.48431793,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7032,11,W111639829304845-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2955669,76.48417711,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7033,11,W111639529626971-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29533938,76.48416538,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7034,11,W111639229949097-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29541659,76.48423847,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7035,11,W111638930271223-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29539918,76.48432463,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7036,11,W111638630593349-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29534919,76.48423411,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7037,11,W111638330915475-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29534254,76.48431424,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7038,11,W111638031237601-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29523811,76.48405541,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7039,11,W111637731559727-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29517641,76.48408391,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7040,11,W111637431881853-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29522134,76.4838472,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7041,11,W111637132203979-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29512736,76.48391359,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7042,11,W111636832526105-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29506091,76.48398366,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7043,11,W111636532848231-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2952764,76.48362223,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7044,11,W111636233170357-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29535805,76.4836276,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7045,11,W111635933492483-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29523147,76.48360781,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7046,11,W111635633814609-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29519603,76.48365777,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7047,11,W111635334136735-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29511723,76.48359776,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7048,11,W111635034458861-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29508337,76.48351159,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7049,11,W111634734780987-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29508844,76.48345929,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7050,11,W111634435103113-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29507768,76.48357932,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7051,11,W111634135425239-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29502388,76.48347605,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7052,11,W111633835747365-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29499888,76.48360446,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7053,11,W111633536069491-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29493971,76.48355383,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7054,11,W111633236391617-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2948992,76.4834794,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7055,11,W111632936713743-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2946451,76.4836001,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7056,11,W111632637035869-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29492515,76.48369867,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7057,11,W111632337357995-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29504635,76.48354344,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7058,11,W111632037680121-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29640927,76.48505956,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7059,11,W111631738002247-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2964792,76.48528788,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7060,11,W111631438324373-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29645863,76.4853422,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7061,11,W111631138646499-GHe1b,Neem Tree,Azadirachta indica,19.29565329,76.478923,58,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
7062,11,W111630838968625-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29571594,76.48489058,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7063,11,W111630539290751-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2956536,76.48499284,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7064,11,W111630239612877-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29527197,76.48489092,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7065,11,W111629939935003-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29522546,76.48481481,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7066,11,W111629640257129-GHe1b,Neem Tree,Azadirachta indica,19.29498749,76.47915769,32,18,10_50,14,Good,Ward 11,Akshay Hake,Private,Good,No
7067,11,W111629340579255-GHe1b,Neem Tree,Azadirachta indica,19.29558557,76.48267139,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7068,11,W111629040901381-GHe1b,Neem Tree,Azadirachta indica,19.29606213,76.4825879,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7069,11,W111628741223507-GHe1b,Neem Tree,Azadirachta indica,19.29608966,76.48305092,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7070,11,W111628441545633-GHe1b,Neem Tree,Azadirachta indica,19.29515742,76.48338553,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7071,11,W111628141867759-GHe1b,Neem Tree,Azadirachta indica,19.29469257,76.48342106,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7072,11,W111627842189885-GHe1b,Neem Tree,Azadirachta indica,19.29468592,76.48350857,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7073,11,W111627542512011-GHe1b,Neem Tree,Azadirachta indica,19.29466883,76.48309283,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7074,11,W111627242834137-GHe1b,Neem Tree,Azadirachta indica,19.2946182,76.48329735,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7075,11,W111626943156263-GHe1b,Neem Tree,Azadirachta indica,19.29724309,76.48056384,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7076,11,W111626643478389-GHe1b,Neem Tree,Azadirachta indica,19.29702189,76.48102183,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7077,11,W111626343800515-GHe1b,Neem Tree,Azadirachta indica,19.297126,76.47953421,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7078,11,W111626044122641-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29660989,76.47968374,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7079,11,W111625744444767-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29676083,76.47970486,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7080,11,W111625444766893-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29681209,76.47985708,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7081,11,W111625145089019-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29684849,76.48003612,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7082,11,W111624845411145-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29699816,76.47973236,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7083,11,W111624545733271-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29709752,76.47983931,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7084,11,W111624246055397-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29716841,76.48001231,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7085,11,W111623946377523-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29641085,76.47987552,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7086,11,W111623646699649-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29678899,76.48079216,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7087,11,W111623347021775-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29675419,76.48102485,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7088,11,W111623047343901-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29670419,76.48130447,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7089,11,W111622747666027-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29675355,76.48109425,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7090,11,W111622447988153-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29671621,76.48056149,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7091,11,W111622148310279-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29681209,76.48049511,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7092,11,W111621848632405-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29695639,76.48056116,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7093,11,W111621548954531-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29645262,76.48045387,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7094,11,W111621249276657-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29656369,76.48036201,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7095,11,W111620949598783-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29673931,76.48028288,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7096,11,W111620649920909-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2961789,76.48034289,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7097,11,W111620350243035-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29632098,76.48029663,30,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,No
7098,11,W111620050565161-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29618649,76.4804532,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7099,11,W111619750887287-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29605264,76.48018632,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7100,11,W111619451209413-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2956593,76.4799067,40,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,No
7101,11,W111619151531539-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29557734,76.47982188,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7102,11,W111618851853665-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2957941,76.47983696,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7103,11,W111618552175791-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29623807,76.47998951,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7104,11,W111618252497917-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29653679,76.48171451,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7105,11,W111617952820043-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29624092,76.48160487,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7106,11,W111617653142169-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29734846,76.48078948,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7107,11,W111617353464295-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29766363,76.48037441,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7108,11,W111617053786421-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29764211,76.48047734,36,21,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7109,11,W111616754108547-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29783672,76.48013335,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7110,11,W111616454430673-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2980481,76.48031808,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7111,11,W111616154752799-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29801456,76.48041598,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7112,11,W111615855074925-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29657888,76.48194551,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7113,11,W111615555397051-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29710607,76.48259662,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7114,11,W111615255719177-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29685829,76.48250744,33,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7115,11,W111614956041303-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29612479,76.48135744,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7116,11,W111614656363429-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29707284,76.48080222,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7117,11,W111614356685555-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29705006,76.48087196,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7118,11,W111614057007681-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29706715,76.48093063,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7119,11,W111613757329807-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29714847,76.48289569,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7120,11,W111613457651933-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29439669,76.48087833,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7121,11,W111613157974059-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29442232,76.480936,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7122,11,W111612858296185-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29359387,76.48016252,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7123,11,W111612558618311-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29288281,76.48537572,35,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,No
7124,11,W111612258940437-GHe1b,Neem Tree,Azadirachta indica,19.29491819,76.47950906,32,18,10_50,14,Good,Ward 11,Akshay Hake,Private,Good,No
7125,11,W111611959262563-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29162461,76.47940144,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7126,11,W111611659584689-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29140626,76.47100311,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7127,11,W111611359906815-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29139993,76.47985004,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7128,11,W111611060228941-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29146227,76.48011021,37,21,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7129,11,W111610760551067-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2914436,76.48028791,32,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7130,11,W111610460873193-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29493654,76.47895049,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7131,11,W111610161195319-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29356507,76.48030467,55,31,10_50,25,Good,Ward 11,Akshay Hake,Private,Good,No
7132,11,W111609861517445-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29329704,76.48040056,66,38,10_50,30,Good,Ward 11,Akshay Hake,Private,Good,No
7133,11,W111609561839571-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.2929499,76.47968709,61,35,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,No
7134,11,W111609262161697-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29348153,76.47977594,44,25,10_50,20,Good,Ward 11,Akshay Hake,Private,Good,No
7135,11,W111608962483823-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29274104,76.47962004,41,23,10_50,18,Good,Ward 11,Akshay Hake,Private,Good,No
7136,11,W111608662805949-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29265022,76.4796529,64,37,10_50,29,Good,Ward 11,Akshay Hake,Private,Good,No
7137,11,W111608363128075-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29256478,76.4796472,67,38,10_50,30,Good,Ward 11,Akshay Hake,Private,Good,No
7138,11,W111608063450201-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29276414,76.47971123,58,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,No
7139,11,W111607763772327-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29265813,76.47991173,53,30,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
7140,11,W111607464094453-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29249136,76.48005757,44,25,10_50,20,Good,Ward 11,Akshay Hake,Private,Good,No
7141,11,W111607164416579-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29190657,76.4799295,62,35,10_50,28,Good,Ward 11,Akshay Hake,Private,Good,No
7142,11,W111606864738705-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29151449,76.48047198,31,18,10_50,14,Good,Ward 11,Akshay Hake,Private,Good,No
7143,11,W111606565060831-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29220371,76.48175005,53,30,10_50,24,Good,Ward 11,Akshay Hake,Private,Good,No
7144,11,W111606265382957-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29506818,76.47961099,31,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,No
7145,11,W111605965705083-GHe1b,Indian Jujube Tree,Ziziphus mauritiana,19.29526438,76.47945408,34,19,5_10,15,Good,Ward 11,Akshay Hake,Private,Good,No
7146,11,W111605666027209-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29576088,76.47824172,38,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
7147,11,W111605366349335-GHe1b,Gum Arabic Tree,Vachellia nilotica,19.29570234,76.4780942,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,No
