SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark,Display
6573,11,W111709634025518-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29704088,76.48046058,30,26,10_50,21,Good,Ward 11,Akshay Hake,Private,Good,Yes
6574,11,W111709634032189-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29762534,76.47980243,51,23,10_50,18,Good,Ward 11,Akshay Hake,Private,Good,Yes
6575,11,W111709634033242-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29747535,76.4794182,49,24,10_50,19,Good,Ward 11,Akshay Hake,Private,Good,Yes
6576,11,W111709634036919-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29800823,76.48016822,51,23,10_50,18,Good,Ward 11,Akshay Hake,Private,Good,Yes
6577,11,W111709634037419-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29780635,76.48028154,62,26,10_50,21,Good,Ward 11,Akshay Hake,Private,Good,Yes
6578,11,W111709634037931-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29774717,76.48041029,68,27,10_50,21,Good,Ward 11,Akshay Hake,Private,Good,Yes
6579,11,W111709634039810-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29771711,76.4805387,63,25,10_50,19,Good,Ward 11,Akshay Hake,Private,Good,Yes
6580,11,W111709634040552-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.297713,76.4806319,69,34,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,Yes
6581,11,W111709634044321-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29823164,76.48028489,59,34,10_50,27,Good,Ward 11,Akshay Hake,Private,Good,Yes
6582,11,W111709634045742-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29852086,76.48008641,45,26,10_50,21,Good,Ward 11,Akshay Hake,Private,Good,Yes
6583,11,W111709634046329-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29862624,76.47996001,49,27,10_50,22,Good,Ward 11,Akshay Hake,Private,Good,Yes
6584,11,W111709634063309-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29903855,76.47988826,45,19,10_50,15,Good,Ward 11,Akshay Hake,Private,Good,Yes
6585,11,W111709634063763-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29898919,76.47997845,35,25,10_50,19,Good,Ward 11,Akshay Hake,Private,Good,Yes
6586,11,W111709634064847-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29892432,76.4800559,49,27,10_50,21,Good,Ward 11,Akshay Hake,Private,Good,Yes
6587,11,W111709634065475-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29896419,76.48021281,51,26,10_50,20,Good,Ward 11,Akshay Hake,Private,Good,Yes
6588,11,W111709634066117-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29892463,76.48032278,34,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,Yes
6589,11,W111709634066802-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29889489,76.48051221,64,37,10_50,29,Good,Ward 11,Akshay Hake,Private,Good,Yes
6590,11,W111709634068201-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29887147,76.48060407,58,33,10_50,26,Good,Ward 11,Akshay Hake,Private,Good,Yes
6591,11,W111709634069913-MZ1ci,Gum Arabic Tree,Vachellia nilotica,19.29876832,76.48099132,47,31,10_50,25,Good,Ward 11,Akshay Hake,Private,Good,Yes
6592,11,W111709634089984-MZ1ci,Neem Tree,Azadirachta indica,19.29888381,76.48068488,33,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,Yes
6593,11,W111709634090724-MZ1ci,Neem Tree,Azadirachta indica,19.29884648,76.48077272,36,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,Yes
6594,11,W111709634094225-MZ1ci,Neem Tree,Azadirachta indica,19.29900564,76.48002136,38,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,Yes
6595,11,W111709634098805-MZ1ci,Neem Tree,Azadirachta indica,19.29894647,76.48036536,34,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,Yes
6596,11,W111709634101160-MZ1ci,Neem Tree,Azadirachta indica,19.2988528,76.480648,35,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,Yes
6597,11,W111709634107236-MZ1ci,Neem Tree,Azadirachta indica,19.29843131,76.48080792,35,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,Yes
6598,11,W111709634113353-MZ1ci,Neem Tree,Azadirachta indica,19.29857561,76.47931963,34,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,Yes
6599,11,W111709634113950-MZ1ci,Neem Tree,Azadirachta indica,19.29876294,76.47930522,30,20,5_10,16,Good,Ward 11,Akshay Hake,Private,Good,Yes
6600,11,W111709634114515-MZ1ci,Neem Tree,Azadirachta indica,19.29864775,76.47931427,38,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,Yes
6601,11,W111709634115633-MZ1ci,Neem Tree,Azadirachta indica,19.29887717,76.47932466,40,18,5_10,14,Good,Ward 11,Akshay Hake,Private,Good,Yes
6602,11,W111709634116912-MZ1ci,Neem Tree,Azadirachta indica,19.2985563,76.47956472,33,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,Yes
6603,11,W111709634123807-MZ1ci,Neem Tree,Azadirachta indica,19.29787248,76.47922542,38,17,5_10,13,Good,Ward 11,Akshay Hake,Private,Good,Yes
6604,11,W111709634133122-MZ1ci,Neem Tree,Azadirachta indica,19.29755351,76.47850156,33,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,Yes
6605,11,W111709634135335-MZ1ci,Neem Tree,Azadirachta indica,19.29714372,76.47843651,39,22,5_10,17,Good,Ward 11,Akshay Hake,Private,Good,Yes
6606,11,W111709634138659-MZ1ci,Neem Tree,Azadirachta indica,19.29805665,76.47855151,34,23,5_10,18,Good,Ward 11,Akshay Hake,Private,Good,Yes
6607,11,W111709733562305-MZ1ci,Guava Tree,Psidium guajava,19.30063528,76.47640541,35,19,5_10,15,Good,Ward 11,Akshay Hake,Government,Good,Yes
6608,11,W111709733563046-MZ1ci,Guava Tree,Psidium guajava,19.30064699,76.4764091,40,23,5_10,18,Good,Ward 11,Akshay Hake,Government,Good,Yes
6609,11,W111709733563590-MZ1ci,Guava Tree,Psidium guajava,19.30065775,76.47641078,36,17,5_10,13,Good,Ward 11,Akshay Hake,Government,Good,Yes
6610,11,W111709733564172-MZ1ci,Guava Tree,Psidium guajava,19.30066882,76.47641379,32,18,5_10,14,Good,Ward 11,Akshay Hake,Government,Good,Yes
6611,11,W111709733564771-MZ1ci,Guava Tree,Psidium guajava,19.30068433,76.4764148,37,18,5_10,14,Good,Ward 11,Akshay Hake,Government,Good,Yes
6612,11,W111709733565355-MZ1ci,Guava Tree,Psidium guajava,19.30069667,76.47641715,40,22,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6613,11,W111709733565974-MZ1ci,Guava Tree,Psidium guajava,19.30070711,76.47641815,33,18,5_10,14,Good,Ward 11,Akshay Hake,Government,Good,Yes
6614,11,W111709733567346-MZ1ci,Guava Tree,Psidium guajava,19.3006356,76.47643693,33,18,5_10,14,Good,Ward 11,Akshay Hake,Government,Good,Yes
6615,11,W111709733568104-MZ1ci,Guava Tree,Psidium guajava,19.30064952,76.47644095,37,21,5_10,16,Good,Ward 11,Akshay Hake,Government,Good,Yes
6616,11,W111709733568839-MZ1ci,Guava Tree,Psidium guajava,19.30066376,76.47643995,31,20,5_10,16,Good,Ward 11,Akshay Hake,Government,Good,Yes
6617,11,W111709733569463-MZ1ci,Guava Tree,Psidium guajava,19.30067831,76.47644363,37,22,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6618,11,W111709733570086-MZ1ci,Guava Tree,Psidium guajava,19.30069477,76.47644062,33,18,5_10,14,Good,Ward 11,Akshay Hake,Government,Good,Yes
6619,11,W111709733570795-MZ1ci,Guava Tree,Psidium guajava,19.30070521,76.47644565,40,18,5_10,14,Good,Ward 11,Akshay Hake,Government,Good,Yes
6620,11,W111709733574135-MZ1ci,Guava Tree,Psidium guajava,19.30063686,76.47652276,38,19,5_10,15,Good,Ward 11,Akshay Hake,Government,Good,Yes
6621,11,W111709733574796-MZ1ci,Guava Tree,Psidium guajava,19.30065395,76.47653081,35,18,5_10,14,Good,Ward 11,Akshay Hake,Government,Good,Yes
6622,11,W111709733575469-MZ1ci,Guava Tree,Psidium guajava,19.30067199,76.47653583,37,18,5_10,14,Good,Ward 11,Akshay Hake,Government,Good,Yes
6623,11,W111709733576138-MZ1ci,Guava Tree,Psidium guajava,19.30068528,76.4765422,37,20,5_10,16,Good,Ward 11,Akshay Hake,Government,Good,Yes
6624,11,W111709733576929-MZ1ci,Guava Tree,Psidium guajava,19.3006992,76.47655126,37,18,5_10,14,Good,Ward 11,Akshay Hake,Government,Good,Yes
6625,11,W111709733579991-MZ1ci,Guava Tree,Psidium guajava,19.30062136,76.47661529,37,21,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6626,11,W111709733580661-MZ1ci,Guava Tree,Psidium guajava,19.30063781,76.47662167,40,17,5_10,13,Good,Ward 11,Akshay Hake,Government,Good,Yes
6627,11,W111709733581397-MZ1ci,Guava Tree,Psidium guajava,19.30065427,76.47662468,31,21,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6628,11,W111709733582084-MZ1ci,Guava Tree,Psidium guajava,19.3006723,76.47662636,32,22,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6629,11,W111709733582882-MZ1ci,Guava Tree,Psidium guajava,19.30068812,76.47662938,32,22,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6630,11,W111709733584346-MZ1ci,Guava Tree,Psidium guajava,19.30061629,76.47664413,35,21,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6631,11,W111709733584986-MZ1ci,Guava Tree,Psidium guajava,19.30062452,76.47665653,32,21,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6632,11,W111709733585751-MZ1ci,Guava Tree,Psidium guajava,19.30063623,76.47666022,32,21,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6633,11,W111709733586417-MZ1ci,Guava Tree,Psidium guajava,19.30064699,76.47666022,39,19,5_10,15,Good,Ward 11,Akshay Hake,Government,Good,Yes
6634,11,W111709733601125-MZ1ci,Guava Tree,Psidium guajava,19.30066249,76.47668134,40,22,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6635,11,W111709733607005-MZ1ci,Guava Tree,Psidium guajava,19.30070426,76.4764785,35,19,5_10,15,Good,Ward 11,Akshay Hake,Government,Good,Yes
6636,11,W111709733607553-MZ1ci,Guava Tree,Psidium guajava,19.30069825,76.47647414,38,17,5_10,13,Good,Ward 11,Akshay Hake,Government,Good,Yes
6637,11,W111709733607978-MZ1ci,Guava Tree,Psidium guajava,19.30070458,76.47649258,33,22,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6638,11,W111709733608495-MZ1ci,Guava Tree,Psidium guajava,19.30070553,76.47649962,33,19,5_10,15,Good,Ward 11,Akshay Hake,Government,Good,Yes
6639,11,W111709733609014-MZ1ci,Guava Tree,Psidium guajava,19.30070458,76.47651404,33,22,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6640,11,W111709733609597-MZ1ci,Guava Tree,Psidium guajava,19.30070236,76.47652477,38,19,5_10,15,Good,Ward 11,Akshay Hake,Government,Good,Yes
6641,11,W111709733628944-MZ1ci,Indian Jujube Tree,Ziziphus mauritiana,19.30062231,76.47673197,31,22,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6642,11,W111709733648037-MZ1ci,Anjeer Tree,Ficus carica,19.3006318,76.47646073,38,19,5_10,15,Good,Ward 11,Akshay Hake,Government,Good,Yes
6643,11,W111709733648542-MZ1ci,Anjeer Tree,Ficus carica,19.30063275,76.47645906,31,19,5_10,15,Good,Ward 11,Akshay Hake,Government,Good,Yes
6644,11,W111709733649027-MZ1ci,Anjeer Tree,Ficus carica,19.30064572,76.47645939,31,22,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6645,11,W111709733649571-MZ1ci,Anjeer Tree,Ficus carica,19.30065047,76.47646073,40,22,5_10,17,Good,Ward 11,Akshay Hake,Government,Good,Yes
6646,11,W111709733650122-MZ1ci,Anjeer Tree,Ficus carica,19.30066218,76.47646207,31,21,5_10,16,Good,Ward 11,Akshay Hake,Government,Good,Yes
6647,11,W111709733650698-MZ1ci,Anjeer Tree,Ficus carica,19.30067199,76.47646241,31,18,5_10,14,Good,Ward 11,Akshay Hake,Government,Good,Yes
6648,11,W111709733652214-MZ1ci,Anjeer Tree,Ficus carica,19.30068116,76.4764785,40,19,5_10,15,Good,Ward 11,Akshay Hake,Government,Good,Yes
