SR. No,Ward No,Serial no.,Tree Name,Scientific Name,Latitude,Longitude,Girth (Inch),Height (Ft),Age (Years),Canopy (sq. mtr),Condition,Landmark,Concern Person,ownership,Remark,Display
54,8,W81709436338820-ZA33J,Indian Jujube Tree,Ziziphus mauritiana,19.29726682,76.49887595,37,21,5_10,17,Good,ward 8,Pravin More,Government,Good,Yes
55,8,W81709436341094-ZA33J,Indian Jujube Tree,Ziziphus mauritiana,19.29718328,76.49917636,40,23,5_10,18,Good,ward 8,Pravin More,Government,Good,Yes
56,8,W81709436343706-ZA33J,Indian Jujube Tree,Ziziphus mauritiana,19.29717125,76.49931047,30,17,5_10,13,Good,ward 8,Pravin More,Government,Good,Yes
57,8,W81709436345369-ZA33J,Indian Jujube Tree,Ziziphus mauritiana,19.2971298,76.49942111,31,18,5_10,14,Good,ward 8,Pravin More,Government,Good,Yes
58,8,W81709436370737-ZA33J,Eranda Tree,Ricinus communis,19.2974513,76.49792578,23,13,2_5,10,Good,ward 8,Pravin More,Government,Good,Yes
59,8,W81709436372077-ZA33J,Eranda Tree,Ricinus communis,19.29746934,76.49787214,22,13,2_5,10,Good,ward 8,Pravin More,Government,Good,Yes
60,8,W81709436373044-ZA33J,Eranda Tree,Ricinus communis,19.29751079,76.49782654,23,13,2_5,10,Good,ward 8,Pravin More,Government,Good,Yes
61,8,W81709436374770-ZA33J,Eranda Tree,Ricinus communis,19.29743453,76.49799619,20,11,2_5,9,Good,ward 8,Pravin More,Government,Good,Yes
62,8,W81709436376333-ZA33J,Eranda Tree,Ricinus communis,19.29739782,76.49811555,20,11,2_5,9,Good,ward 8,Pravin More,Government,Good,Yes
63,8,W81709436394412-ZA33J,Subabul Tree,Leucaena leucocephala,19.29732409,76.49839919,69,39,10_50,31,Good,ward 8,Pravin More,Government,Good,Yes
64,8,W81709436399171-ZA33J,Subabul Tree,Leucaena leucocephala,19.29726302,76.49874251,39,22,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
65,8,W81709436399750-ZA33J,Subabul Tree,Leucaena leucocephala,19.29733992,76.49878543,31,18,10_50,14,Good,ward 8,Pravin More,Government,Good,Yes
66,8,W81709436403446-ZA33J,Subabul Tree,Leucaena leucocephala,19.29731777,76.49863489,52,30,10_50,23,Good,ward 8,Pravin More,Government,Good,Yes
67,8,W81709436404637-ZA33J,Subabul Tree,Leucaena leucocephala,19.29738707,76.49869557,37,21,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
68,8,W81709436408153-ZA33J,Subabul Tree,Leucaena leucocephala,19.29737694,76.49821881,44,25,10_50,20,Good,ward 8,Pravin More,Government,Good,Yes
69,8,W81709436430489-ZA33J,Nilgiri Tree,Eucalyptus globulus,19.29728359,76.49893764,37,21,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
70,8,W81709436431539-ZA33J,Nilgiri Tree,Eucalyptus globulus,19.29725511,76.49884008,70,40,10_50,31,Good,ward 8,Pravin More,Government,Good,Yes
71,8,W81709436434039-ZA33J,Nilgiri Tree,Eucalyptus globulus,19.29731302,76.49876196,37,21,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
72,8,W81709436435425-ZA33J,Nilgiri Tree,Eucalyptus globulus,19.29731207,76.49887796,62,35,10_50,28,Good,ward 8,Pravin More,Government,Good,Yes
73,8,W81709436441104-ZA33J,Nilgiri Tree,Eucalyptus globulus,19.29720733,76.49914451,41,23,10_50,18,Good,ward 8,Pravin More,Government,Good,Yes
74,8,W81709436455694-ZA33J,Neem Tree,Azadirachta indica,19.29717948,76.49924979,36,21,10_50,16,Good,ward 8,Pravin More,Government,Good,Yes
75,8,W81709436458712-ZA33J,Neem Tree,Azadirachta indica,19.29724593,76.49911165,62,35,10_50,28,Good,ward 8,Pravin More,Government,Good,Yes
76,8,W81709436460983-ZA33J,Neem Tree,Azadirachta indica,19.29723517,76.49891049,63,36,10_50,28,Good,ward 8,Pravin More,Government,Good,Yes
77,8,W81709436471260-ZA33J,Neem Tree,Azadirachta indica,19.29726872,76.49869993,45,26,10_50,20,Good,ward 8,Pravin More,Government,Good,Yes
78,8,W81709436476387-ZA33J,Neem Tree,Azadirachta indica,19.29726587,76.49900839,42,24,10_50,19,Good,ward 8,Pravin More,Government,Good,Yes
79,8,W81709436486323-ZA33J,Babhul Tree,Vachellia nilotica,19.29718265,76.49912976,69,39,10_50,31,Good,ward 8,Pravin More,Government,Good,Yes
80,8,W81709436489598-ZA33J,Babhul Tree,Vachellia nilotica,19.29723264,76.49887897,31,18,10_50,14,Good,ward 8,Pravin More,Government,Good,Yes
81,8,W81709436495208-ZA33J,Babhul Tree,Vachellia nilotica,19.29725764,76.49916731,54,31,10_50,24,Good,ward 8,Pravin More,Government,Good,Yes
82,8,W81709436523806-ZA33J,Babhul Tree,Vachellia nilotica,19.29737251,76.49855409,48,27,10_50,22,Good,ward 8,Pravin More,Government,Good,Yes
83,8,W81709436527016-ZA33J,Babhul Tree,Vachellia nilotica,19.29738295,76.49844445,37,21,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
84,8,W81709436538012-ZA33J,Babhul Tree,Vachellia nilotica,19.29748105,76.49779536,31,18,5_10,14,Good,ward 8,Pravin More,Government,Good,Yes
85,8,W81709436554848-ZA33J,Indian Jujube Tree,Ziziphus mauritiana,19.29743485,76.49796434,39,22,5_10,17,Good,ward 8,Pravin More,Government,Good,Yes
86,8,W81709436620771-ZA33J,Subabul Tree,Leucaena leucocephala,19.29735479,76.49825167,59,34,10_50,26,Good,ward 8,Pravin More,Government,Good,Yes
87,8,W81709436622498-ZA33J,Subabul Tree,Leucaena leucocephala,19.2974339,76.49828754,38,22,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
88,8,W81709436626431-ZA33J,Subabul Tree,Leucaena leucocephala,19.29746269,76.49835594,47,27,10_50,21,Good,ward 8,Pravin More,Government,Good,Yes
89,8,W81709436627147-ZA33J,Subabul Tree,Leucaena leucocephala,19.29745953,76.49839584,33,19,10_50,15,Good,ward 8,Pravin More,Government,Good,Yes
90,8,W81709436629368-ZA33J,Subabul Tree,Leucaena leucocephala,19.29742251,76.49853598,39,22,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
91,8,W81709436631559-ZA33J,Subabul Tree,Leucaena leucocephala,19.29736207,76.49864964,68,39,10_50,30,Good,ward 8,Pravin More,Government,Good,Yes
92,8,W81709436632465-ZA33J,Subabul Tree,Leucaena leucocephala,19.29734878,76.49871401,64,37,10_50,29,Good,ward 8,Pravin More,Government,Good,Yes
93,8,W81709436648268-ZA33J,Eranda Tree,Ricinus communis,19.29757819,76.49770584,55,31,10_50,25,Good,ward 8,Pravin More,Government,Good,Yes
94,8,W81709436649202-ZA33J,Eranda Tree,Ricinus communis,19.29755066,76.49772394,50,29,10_50,22,Good,ward 8,Pravin More,Government,Good,Yes
95,8,W81709436650010-ZA33J,Eranda Tree,Ricinus communis,19.2975763,76.49773367,51,29,10_50,23,Good,ward 8,Pravin More,Government,Good,Yes
96,8,W81709436651010-ZA33J,Eranda Tree,Ricinus communis,19.29753168,76.49775244,43,25,10_50,19,Good,ward 8,Pravin More,Government,Good,Yes
97,8,W81709436656829-ZA33J,Eranda Tree,Ricinus communis,19.29748991,76.49775445,43,25,10_50,19,Good,ward 8,Pravin More,Government,Good,Yes
98,8,W81709436659138-ZA33J,Eranda Tree,Ricinus communis,19.29756902,76.4976361,43,25,10_50,19,Good,ward 8,Pravin More,Government,Good,Yes
99,8,W81709436659911-ZA33J,Eranda Tree,Ricinus communis,19.2975994,76.49767399,62,35,10_50,28,Good,ward 8,Pravin More,Government,Good,Yes
100,8,W81709436660701-ZA33J,Eranda Tree,Ricinus communis,19.29757187,76.49767533,39,22,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
101,8,W81709436661427-ZA33J,Eranda Tree,Ricinus communis,19.29754782,76.49767231,38,22,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
102,8,W81709436662976-ZA33J,Eranda Tree,Ricinus communis,19.29753199,76.49780005,63,36,10_50,28,Good,ward 8,Pravin More,Government,Good,Yes
103,8,W81709436663910-ZA33J,Eranda Tree,Ricinus communis,19.29746681,76.49782352,63,36,10_50,28,Good,ward 8,Pravin More,Government,Good,Yes
104,8,W81709436711878-ZA33J,Eranda Tree,Ricinus communis,19.29746712,76.49801362,36,21,10_50,16,Good,ward 8,Pravin More,Government,Good,Yes
105,8,W81709436714746-ZA33J,Eranda Tree,Ricinus communis,19.29754149,76.49782989,56,32,10_50,25,Good,ward 8,Pravin More,Government,Good,Yes
106,8,W81709436716536-ZA33J,Eranda Tree,Ricinus communis,19.2975225,76.49769142,54,31,10_50,24,Good,ward 8,Pravin More,Government,Good,Yes
107,8,W81709436721505-ZA33J,Eranda Tree,Ricinus communis,19.2973203,76.49857488,44,25,10_50,20,Good,ward 8,Pravin More,Government,Good,Yes
108,8,W81709436722971-ZA33J,Eranda Tree,Ricinus communis,19.29741491,76.49862081,40,23,10_50,18,Good,ward 8,Pravin More,Government,Good,Yes
109,8,W81709436724519-ZA33J,Eranda Tree,Ricinus communis,19.29731777,76.49882264,31,18,10_50,14,Good,ward 8,Pravin More,Government,Good,Yes
110,8,W81709436725535-ZA33J,Eranda Tree,Ricinus communis,19.29733422,76.49890546,41,23,10_50,18,Good,ward 8,Pravin More,Government,Good,Yes
111,8,W81709436726924-ZA33J,Eranda Tree,Ricinus communis,19.29730922,76.49896882,36,21,10_50,16,Good,ward 8,Pravin More,Government,Good,Yes
112,8,W81709436728102-ZA33J,Eranda Tree,Ricinus communis,19.29723834,76.49904024,62,35,10_50,28,Good,ward 8,Pravin More,Government,Good,Yes
113,8,W81709436729631-ZA33J,Eranda Tree,Ricinus communis,19.2972165,76.49920151,42,24,10_50,19,Good,ward 8,Pravin More,Government,Good,Yes
114,8,W81709436730856-ZA33J,Eranda Tree,Ricinus communis,19.29721524,76.499286,51,29,10_50,23,Good,ward 8,Pravin More,Government,Good,Yes
115,8,W81709436734115-ZA33J,Eranda Tree,Ricinus communis,19.29713645,76.49930779,69,39,10_50,31,Good,ward 8,Pravin More,Government,Good,Yes
116,8,W81709436734727-ZA33J,Eranda Tree,Ricinus communis,19.29714689,76.49924744,39,22,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
117,8,W81709436735081-ZA33J,Eranda Tree,Ricinus communis,19.29714752,76.49923805,59,34,10_50,26,Good,ward 8,Pravin More,Government,Good,Yes
118,8,W81709436737130-ZA33J,Eranda Tree,Ricinus communis,19.29715606,76.49917871,61,35,10_50,27,Good,ward 8,Pravin More,Government,Good,Yes
119,8,W81709436758388-ZA33J,Subabul Tree,Leucaena leucocephala,19.29737346,76.4983023,55,31,10_50,25,Good,ward 8,Pravin More,Government,Good,Yes
120,8,W81709436761937-ZA33J,Subabul Tree,Leucaena leucocephala,19.29730479,76.49850514,61,35,10_50,27,Good,ward 8,Pravin More,Government,Good,Yes
121,8,W81709436764985-ZA33J,Subabul Tree,Leucaena leucocephala,19.29724783,76.49877336,46,26,10_50,21,Good,ward 8,Pravin More,Government,Good,Yes
122,8,W81709437010879-ZA33J,Giripushp Tree,Gliricidia sepium,19.29779622,76.49746679,41,23,10_50,18,Good,ward 8,Pravin More,Government,Good,Yes
123,8,W81709437011848-ZA33J,Giripushp Tree,Gliricidia sepium,19.29785476,76.4974859,60,34,10_50,27,Good,ward 8,Pravin More,Government,Good,Yes
124,8,W81709437019477-ZA33J,Giripushp Tree,Gliricidia sepium,19.29784495,76.49744701,37,21,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
125,8,W81709437020411-ZA33J,Giripushp Tree,Gliricidia sepium,19.29787375,76.49741985,32,18,10_50,14,Good,ward 8,Pravin More,Government,Good,Yes
126,8,W81709437021413-ZA33J,Giripushp Tree,Gliricidia sepium,19.29792786,76.49740677,63,36,10_50,28,Good,ward 8,Pravin More,Government,Good,Yes
127,8,W81709437023234-ZA33J,Giripushp Tree,Gliricidia sepium,19.29797406,76.49741884,61,35,10_50,27,Good,ward 8,Pravin More,Government,Good,Yes
128,8,W81709437024459-ZA33J,Giripushp Tree,Gliricidia sepium,19.2979921,76.49738029,40,23,10_50,18,Good,ward 8,Pravin More,Government,Good,Yes
129,8,W81709437026200-ZA33J,Giripushp Tree,Gliricidia sepium,19.29802975,76.49735548,54,31,10_50,24,Good,ward 8,Pravin More,Government,Good,Yes
130,8,W81709437027364-ZA33J,Giripushp Tree,Gliricidia sepium,19.29806266,76.49733201,53,30,10_50,24,Good,ward 8,Pravin More,Government,Good,Yes
131,8,W81709437032521-ZA33J,Giripushp Tree,Gliricidia sepium,19.29807374,76.49737358,55,31,10_50,25,Good,ward 8,Pravin More,Government,Good,Yes
132,8,W81709437051066-ZA33J,Babhul Tree,Vachellia nilotica,19.29805254,76.49738934,32,18,5_10,14,Good,ward 8,Pravin More,Government,Good,Yes
133,8,W81709437063304-ZA33J,Indian Jujube Tree,Ziziphus mauritiana,19.29804557,76.4974108,33,19,5_10,15,Good,ward 8,Pravin More,Government,Good,Yes
134,8,W81709437082010-ZA33J,Indian Jujube Tree,Ziziphus mauritiana,19.2979902,76.4974802,39,22,5_10,17,Good,ward 8,Pravin More,Government,Good,Yes
135,8,W81709437098187-ZA33J,Burflower-tree,Neolamarckia cadamba,19.29805602,76.49751574,58,33,10_50,26,Good,ward 8,Pravin More,Government,Good,Yes
136,8,W81709437274175-ZA33J,Burflower-tree,Neolamarckia cadamba,19.29813291,76.49733435,36,21,10_50,16,Good,ward 8,Pravin More,Government,Good,Yes
137,8,W81709437275435-ZA33J,Burflower-tree,Neolamarckia cadamba,19.29817531,76.4973253,65,37,10_50,29,Good,ward 8,Pravin More,Government,Good,Yes
138,8,W81709437276869-ZA33J,Burflower-tree,Neolamarckia cadamba,19.29820569,76.49731491,57,33,10_50,26,Good,ward 8,Pravin More,Government,Good,Yes
139,8,W81709437293656-ZA33J,Burflower-tree,Neolamarckia cadamba,19.29823765,76.49731692,31,18,10_50,14,Good,ward 8,Pravin More,Government,Good,Yes
140,8,W81709437327970-ZA33J,Burflower-tree,Neolamarckia cadamba,19.2982791,76.49731088,54,31,10_50,24,Good,ward 8,Pravin More,Government,Good,Yes
141,8,W81709437354337-ZA33J,custard apple tree, Annona squamosa,19.2982117,76.4973719,40,23,5_10,18,Good,ward 8,Pravin More,Government,Good,Yes
142,8,W81709437801372-ZA33J,Giripushp Tree,Gliricidia sepium,19.29821803,76.49729479,30,17,5_10,13,Good,ward 8,Pravin More,Government,Good,Yes
143,8,W81709437805660-ZA33J,Giripushp Tree,Gliricidia sepium,19.29832056,76.49729412,38,22,5_10,17,Good,ward 8,Pravin More,Government,Good,Yes
144,8,W81709437810691-ZA33J,Giripushp Tree,Gliricidia sepium,19.29836676,76.49729747,36,21,5_10,16,Good,ward 8,Pravin More,Government,Good,Yes
145,8,W81709437813156-ZA33J,Giripushp Tree,Gliricidia sepium,19.29824873,76.49736956,33,19,5_10,15,Good,ward 8,Pravin More,Government,Good,Yes
146,8,W81709437818416-ZA33J,Giripushp Tree,Gliricidia sepium,19.29826613,76.49729446,40,23,5_10,18,Good,ward 8,Pravin More,Government,Good,Yes
147,8,W81709437830815-ZA33J,Giripushp Tree,Gliricidia sepium,19.29818607,76.49735749,34,19,5_10,15,Good,ward 8,Pravin More,Government,Good,Yes
148,8,W81709437891940-ZA33J,Subabul Tree,Leucaena leucocephala,19.29838511,76.49746343,41,23,10_50,18,Good,ward 8,Pravin More,Government,Good,Yes
149,8,W81709437936872-ZA33J,Giripushp Tree,Gliricidia sepium,19.29847276,76.49724416,54,31,10_50,24,Good,ward 8,Pravin More,Government,Good,Yes
150,8,W81709437937694-ZA33J,Giripushp Tree,Gliricidia sepium,19.29853415,76.49723914,60,34,10_50,27,Good,ward 8,Pravin More,Government,Good,Yes
151,8,W81709437943308-ZA33J,Giripushp Tree,Gliricidia sepium,19.29885502,76.49723075,43,25,10_50,19,Good,ward 8,Pravin More,Government,Good,Yes
152,8,W81709437944019-ZA33J,Giripushp Tree,Gliricidia sepium,19.29879711,76.49722774,61,35,10_50,27,Good,ward 8,Pravin More,Government,Good,Yes
153,8,W81709437944694-ZA33J,Giripushp Tree,Gliricidia sepium,19.29872243,76.49723779,39,22,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
154,8,W81709437969205-ZA33J,Nilgiri Tree,Eucalyptus globulus,19.29862244,76.49728708,48,27,10_50,22,Good,ward 8,Pravin More,Government,Good,Yes
155,8,W81709437979860-ZA33J,Indian-almond Tree,Terminalia catappa,19.29858352,76.49728272,39,22,10_50,17,Good,ward 8,Pravin More,Government,Good,Yes
156,8,W81709438067919-ZA33J,Subabul Tree,Leucaena leucocephala,19.29858921,76.49724819,46,26,10_50,21,Good,ward 8,Pravin More,Government,Good,Yes
157,8,W81709438299864-ZA33J,shisham Tree,Dalbergia sissoo,19.29863731,76.49723411,60,34,10_50,27,Good,ward 8,Pravin More,Government,Good,Yes
158,8,W81709438300786-ZA33J,shisham Tree,Dalbergia sissoo,19.29868478,76.49722841,66,38,10_50,30,Good,ward 8,Pravin More,Government,Good,Yes
159,8,W81709438318845-ZA33J,Neem Tree,Azadirachta indica,19.29855789,76.49751071,52,30,10_50,23,Good,ward 8,Pravin More,Government,Good,Yes
160,8,W81709438330648-ZA33J,Tamarind Tree,Tamarindus indica,19.29858826,76.49744902,58,33,10_50,26,Good,ward 8,Pravin More,Government,Good,Yes
161,8,W81709438357157-ZA33J,Giripushp Tree,Gliricidia sepium,19.29859396,76.49740644,61,35,10_50,27,Good,ward 8,Pravin More,Government,Good,Yes
162,8,W81709438357819-ZA33J,Giripushp Tree,Gliricidia sepium,19.29855504,76.49738163,69,39,10_50,31,Good,ward 8,Pravin More,Government,Good,Yes
163,8,W81709438361122-ZA33J,Giripushp Tree,Gliricidia sepium,19.2986506,76.49734072,44,25,10_50,20,Good,ward 8,Pravin More,Government,Good,Yes
164,8,W81709438373668-ZA33J,Neem Tree,Azadirachta indica,19.29851422,76.49762068,30,17,10_50,13,Good,ward 8,Pravin More,Government,Good,Yes
165,8,W81709438374395-ZA33J,Neem Tree,Azadirachta indica,19.29853036,76.49758514,55,31,10_50,25,Good,ward 8,Pravin More,Government,Good,Yes
166,8,W81709438396782-ZA33J,Giripushp Tree,Gliricidia sepium,19.29855124,76.49742488,65,37,10_50,29,Good,ward 8,Pravin More,Government,Good,Yes
167,8,W81709438415517-ZA33J,Babhul Tree,Vachellia nilotica,19.29866611,76.49730351,34,19,10_50,15,Good,ward 8,Pravin More,Government,Good,Yes
168,8,W81709438434759-ZA33J,Neem Tree,Azadirachta indica,19.29844903,76.49752848,41,23,10_50,18,Good,ward 8,Pravin More,Government,Good,Yes
169,8,W81709438501727-ZA33J,Babhul Tree,Vachellia nilotica,19.29872876,76.49731088,20,11,2_5,9,Good,ward 8,Pravin More,Government,Good,Yes
